Feature,Instance,X,Y,Checkin
A,1,1051.52,725.5,570
A,2,3667.44,3960.08,458
A,3,4820.08,1412.63,797
A,4,1810.5,4476.66,641
A,5,2933.49,2225.13,498
A,6,3470.86,275.41,665
A,7,2942.89,3107.54,594
A,8,3726.09,1248.18,606
A,9,2873.41,1182.69,690
A,10,2224.77,562.72,720
A,11,1116.83,475.8,689
A,12,4286.69,1548.83,567
A,13,4764.59,1201.0,533
A,14,2148.45,1424.21,400
A,15,255.8,4257.85,672
A,16,274.79,826.28,616
A,17,3385.62,3301.22,714
A,18,3346.57,4654.17,585
A,19,2697.17,1111.96,395
A,20,1472.94,2537.68,502
A,21,1255.3,2326.93,666
A,22,1320.65,3259.36,351
A,23,2718.37,2053.51,449
A,24,2900.96,2822.2,704
A,25,3294.46,3037.48,743
A,26,2664.31,1872.07,470
A,27,1102.48,4180.39,634
A,28,2889.07,4178.09,714
A,29,3735.67,1896.99,430
A,30,994.07,2707.51,530
A,31,1927.65,2301.24,636
A,32,4695.53,3730.28,562
A,33,2920.62,782.64,416
A,34,2746.47,1302.15,792
A,35,1787.86,1290.28,494
A,36,248.08,127.32,672
A,37,2661.72,4797.73,616
A,38,1694.0,4719.46,612
A,39,2166.64,3516.13,565
A,40,4529.43,3958.71,628
A,41,3321.89,2146.06,648
A,42,3918.55,4625.64,485
A,43,4592.12,4403.36,525
A,44,1318.46,4679.6,715
A,45,1296.59,1001.09,516
A,46,4248.84,4698.23,738
A,47,317.34,644.31,554
A,48,995.36,316.1,745
A,49,1897.97,1937.08,753
A,50,4746.32,1474.17,640
A,51,663.75,2628.76,629
A,52,2200.6,4505.46,724
A,53,1240.53,1415.07,522
A,54,4727.74,1889.37,637
A,55,767.88,4369.09,530
A,56,3962.8,3065.19,566
A,57,130.5,4800.48,536
A,58,1020.94,3384.48,666
A,59,4401.31,4118.82,652
A,60,3206.4,4948.92,667
A,61,4573.29,1320.16,438
A,62,1395.47,583.7,627
A,63,4431.87,3740.9,745
A,64,4157.44,190.09,676
A,65,4918.92,2256.02,540
A,66,478.76,1638.21,646
A,67,2826.4,3396.4,447
A,68,3347.58,279.84,583
A,69,2772.15,4189.24,424
A,70,4860.56,149.95,655
A,71,1414.86,4325.0,477
A,72,4258.76,4383.09,797
A,73,4685.72,3114.64,563
A,74,4080.89,4249.04,579
A,75,322.9,4174.85,677
A,76,1437.55,3374.7,579
A,77,958.2,1629.46,549
A,78,1464.02,501.28,662
A,79,4426.91,2148.39,454
A,80,4053.71,3199.12,677
A,81,757.14,4306.89,509
A,82,171.96,1873.44,520
A,83,1339.9,4772.59,733
A,84,1777.55,1911.36,701
A,85,3113.2,2293.82,516
A,86,373.65,373.48,548
A,87,1146.96,391.13,655
A,88,1485.1,2687.28,707
A,89,2058.12,2419.83,432
A,90,1790.7,2246.63,628
A,91,1315.0,368.78,811
A,92,3922.59,2949.95,681
A,93,3895.97,3593.78,765
A,94,833.14,729.16,509
A,95,2997.87,109.07,703
A,96,5002.31,2551.59,669
A,97,2195.18,2306.32,587
A,98,3280.45,4268.97,671
A,99,874.71,4966.88,735
A,100,790.06,2741.64,780
A,101,3052.95,3567.0,435
A,102,774.91,2819.05,663
A,103,4379.59,1049.64,368
A,104,2265.97,591.24,649
A,105,2546.28,1361.56,558
A,106,2630.62,493.83,457
A,107,1255.11,209.18,579
A,108,580.1,2989.06,770
A,109,4735.99,3120.19,572
A,110,3919.34,1952.15,431
A,111,4343.24,3160.53,532
A,112,3175.32,2347.98,523
A,113,1879.4,327.85,613
A,114,2756.65,2528.81,579
A,115,2259.18,2132.06,785
A,116,1218.36,4953.38,583
A,117,4132.92,264.23,622
A,118,630.29,1118.95,651
A,119,550.1,239.77,567
A,120,1501.61,3382.26,678
A,121,1050.84,1770.9,543
A,122,744.96,62.72,652
A,123,3536.41,150.61,555
A,124,3786.24,3455.15,623
A,125,4227.93,1607.17,554
A,126,4122.56,3736.8,506
A,127,310.86,683.94,588
A,128,4922.59,3009.21,528
A,129,2914.13,2966.92,618
A,130,1343.61,2164.28,471
A,131,3864.19,1561.25,443
A,132,3639.38,831.7,579
A,133,3110.89,156.91,675
A,134,3387.2,3607.96,651
A,135,2133.85,3172.82,484
A,136,3628.73,3973.9,532
A,137,3962.36,797.17,644
A,138,2098.7,1502.97,672
A,139,2651.19,2815.88,551
A,140,1390.71,3346.94,523
A,141,4651.16,2175.02,676
A,142,3819.26,2879.29,728
A,143,165.49,4561.68,738
A,144,4759.12,1553.8,629
A,145,4885.65,677.55,464
A,146,814.24,1258.32,676
A,147,1326.77,1313.03,652
A,148,588.46,4677.52,624
A,149,3452.72,4072.16,615
A,150,2977.43,1890.35,393
A,151,4356.34,1959.93,574
A,152,4289.12,659.97,513
A,153,2983.65,1199.08,573
A,154,1604.19,2976.59,530
A,155,2516.11,2592.16,515
A,156,2662.65,2086.1,572
A,157,2222.45,58.88,666
A,158,2596.07,1203.01,418
A,159,4480.24,41.87,530
A,160,4937.84,2241.63,398
A,161,4501.12,1805.2,724
A,162,4800.56,2311.8,785
A,163,1826.92,2486.89,655
A,164,3167.19,1757.7,661
A,165,2529.04,1728.64,593
A,166,4689.02,3067.63,525
A,167,4613.23,769.02,567
A,168,2898.38,219.98,563
A,169,471.1,258.86,586
A,170,211.42,4080.53,747
A,171,1351.64,646.76,451
A,172,859.13,2761.23,510
A,173,2445.38,3661.03,534
A,174,3570.33,2110.52,724
A,175,4419.92,971.32,641
A,176,4064.68,3470.17,481
A,177,1257.44,684.56,679
A,178,3165.89,514.81,738
A,179,305.42,2160.44,521
A,180,2815.85,904.24,583
A,181,2602.68,371.49,600
A,182,2929.33,4222.93,653
A,183,1656.65,1033.3,616
A,184,2514.43,3112.53,700
A,185,4969.5,4805.16,470
A,186,1794.36,3095.34,640
A,187,897.3,2755.69,537
A,188,2929.01,2169.07,617
A,189,4985.73,611.0,529
A,190,2407.57,4396.28,466
A,191,4339.73,1943.23,658
A,192,2816.01,4053.31,459
A,193,3101.32,2749.73,567
A,194,2052.56,1515.55,718
A,195,4127.1,1586.9,506
A,196,706.8,4524.88,722
A,197,2018.99,3146.68,506
A,198,4093.16,3370.86,701
A,199,4499.41,19.65,660
A,200,4559.1,2837.75,523
A,201,656.67,1892.56,387
A,202,2270.06,1360.52,740
A,203,3844.07,1220.99,720
A,204,4391.24,2457.52,488
A,205,2209.3,372.28,740
A,206,4557.53,591.61,566
A,207,2449.19,1061.96,635
A,208,1793.1,4208.17,680
A,209,3557.5,1927.82,591
A,210,757.36,981.58,566
A,211,4613.8,4179.71,550
A,212,4842.28,758.49,485
A,213,3972.35,2053.36,626
A,214,712.22,1531.4,534
A,215,1386.38,3547.38,672
A,216,4831.76,2086.1,638
A,217,3969.81,1231.45,329
A,218,3144.26,4479.68,737
A,219,2345.4,2081.98,524
A,220,3891.42,1448.45,638
A,221,2043.21,2004.53,701
A,222,3381.92,4632.04,568
A,223,1622.63,4211.84,739
A,224,925.26,1354.3,772
A,225,585.95,4841.42,604
A,226,2290.54,3127.0,652
A,227,1507.01,508.6,648
A,228,325.69,3211.26,499
A,229,1837.75,2851.69,769
A,230,110.67,3499.96,704
A,231,4313.93,3212.98,586
A,232,694.08,2269.04,458
A,233,881.99,1393.31,791
A,234,3446.17,3030.15,700
A,235,1580.97,2425.17,547
A,236,1794.11,345.03,530
A,237,238.54,3500.71,633
A,238,1425.65,3512.92,824
A,239,3655.46,4691.56,424
A,240,2134.36,4882.81,593
A,241,3100.8,3046.85,658
A,242,3219.42,4498.49,636
A,243,4261.71,140.28,642
A,244,3675.58,748.53,446
A,245,2989.88,2865.7,384
A,246,3559.48,2942.11,641
A,247,2625.37,1128.85,526
A,248,4262.71,2248.38,731
A,249,4172.77,2522.77,561
A,250,3344.42,4085.37,644
A,251,1827.24,1792.56,422
A,252,3582.61,2157.33,687
A,253,4663.6,4715.06,514
A,254,3149.85,1657.1,468
A,255,401.77,1460.53,734
A,256,1485.09,4609.36,516
A,257,1131.04,1311.65,742
A,258,2713.31,3428.35,598
A,259,2957.73,1144.98,568
A,260,618.41,4135.67,418
A,261,17.93,2561.4,724
A,262,3005.5,3444.58,525
A,263,3462.44,573.33,633
A,264,3699.26,2106.49,366
A,265,3716.58,2047.17,677
A,266,2690.93,2545.16,484
A,267,2761.24,4913.69,597
A,268,3984.46,3503.7,714
A,269,4266.92,4682.65,660
A,270,3495.96,4024.67,669
A,271,2895.42,802.18,456
A,272,3477.02,3875.24,606
A,273,3246.86,1330.9,596
A,274,2778.71,3599.52,605
A,275,376.93,2583.99,780
A,276,1017.76,4515.24,577
A,277,4072.96,975.41,537
A,278,4664.34,2979.6,400
A,279,3785.45,1007.39,565
A,280,761.11,100.65,607
A,281,1343.63,2140.59,627
A,282,3014.7,4000.09,582
A,283,2593.85,70.18,714
A,284,4326.46,2413.37,535
A,285,3059.05,50.57,709
A,286,121.82,4693.25,566
A,287,3794.81,1046.42,664
A,288,482.87,2572.81,665
A,289,4751.7,2830.75,658
A,290,3778.12,2412.87,802
A,291,587.85,3715.2,625
A,292,3620.63,2035.41,554
A,293,3814.24,3278.86,570
A,294,1421.13,4273.09,589
A,295,2459.71,2720.32,631
A,296,2442.21,3403.72,705
A,297,4110.07,2500.74,615
A,298,4150.11,4024.05,718
A,299,2150.16,4171.26,655
A,300,2512.18,793.06,520
A,301,3402.75,1778.43,404
A,302,143.51,943.28,483
A,303,1972.11,1892.02,475
