Feature,Instance,X,Y,Checkin
A,1,177.9,1602.03,442
A,2,3517.24,1215.42,725
A,3,4272.79,2511.63,523
A,4,1151.52,4543.3,588
A,5,3752.58,4303.77,536
A,6,3696.38,3698.04,632
A,7,1715.27,2038.31,517
A,8,4272.8,965.36,544
A,9,4146.12,3524.23,657
A,10,3026.32,1650.29,822
A,11,2070.89,1077.37,698
A,12,4518.43,3708.94,621
A,13,1412.01,3333.22,559
A,14,875.28,3122.95,641
A,15,2662.48,1247.01,508
A,16,4024.11,1890.1,708
A,17,3467.99,739.84,629
A,18,4795.3,364.51,622
A,19,127.47,979.22,614
A,20,4893.06,4167.11,563
A,21,2063.58,4545.95,556
A,22,2908.57,686.28,474
A,23,435.24,4628.57,473
A,24,4828.95,1266.91,676
A,25,1975.93,66.61,587
A,26,2711.08,1043.1,606
A,27,3447.3,4197.33,621
A,28,1702.16,1338.95,682
A,29,3046.46,3835.35,511
A,30,3518.56,4501.32,708
A,31,1883.98,483.88,504
A,32,1766.06,348.51,581
A,33,556.49,311.76,550
A,34,949.23,2428.75,522
A,35,1613.83,4008.71,651
A,36,2970.54,756.35,476
A,37,4468.29,1495.73,635
A,38,444.24,4292.77,484
A,39,1665.84,690.51,613
A,40,3684.11,4035.57,480
A,41,3317.26,1527.05,558
A,42,1684.28,198.16,598
A,43,4622.21,2152.98,642
A,44,1624.31,3793.78,545
A,45,3189.12,1689.4,454
A,46,3247.72,1769.03,579
A,47,734.96,2437.98,660
A,48,1956.57,2715.53,681
A,49,3420.95,1612.58,631
A,50,582.14,870.77,781
A,51,3594.37,3482.46,482
A,52,4709.94,2127.81,544
A,53,3890.54,2185.52,738
A,54,3902.28,4940.8,586
A,55,4520.8,1784.45,539
A,56,1564.69,1644.25,643
A,57,1338.21,4043.65,737
A,58,171.93,346.0,741
A,59,266.23,2252.66,553
A,60,4959.07,3170.31,659
A,61,3488.9,1878.21,606
A,62,3418.15,1760.96,545
A,63,2970.94,1112.89,479
A,64,4946.99,4500.65,590
A,65,4272.39,996.48,721
A,66,1974.45,439.36,683
A,67,437.44,2137.33,585
A,68,3823.42,699.23,732
A,69,4460.74,314.28,422
A,70,1051.88,2249.35,739
A,71,4636.03,3873.74,686
A,72,3439.34,738.09,769
A,73,4372.88,2515.53,475
A,74,3740.12,1493.29,534
A,75,2942.52,2077.05,503
A,76,2436.85,4585.6,619
A,77,2343.89,583.39,656
A,78,898.94,192.12,624
A,79,2891.06,1593.43,560
A,80,2455.53,2647.53,557
A,81,2806.12,1896.41,490
A,82,3136.15,738.13,604
A,83,3507.9,3066.89,566
A,84,3302.79,3712.41,595
A,85,2490.81,914.23,489
A,86,4628.29,3531.42,718
A,87,3162.75,4331.6,708
A,88,1417.68,4037.59,599
A,89,2926.5,864.21,582
A,90,1141.94,1052.14,711
