Feature,Instance,X,Y,Checkin
A,1,4992.94,225.76,118
A,2,4236.06,2174.14,647
A,3,2698.04,4094.08,2329
A,4,462.36,4644.59,922
A,5,2721.53,4711.98,1749
A,6,1716.88,4717.8,150
A,7,4190.02,366.51,2941
A,8,1512.12,719.29,753
A,9,2846.67,2020.33,58
A,10,1000.65,2826.45,841
A,11,1147.82,3404.91,596
A,12,4972.65,2395.44,1645
A,13,4535.09,4335.09,1555
A,14,4502.99,4830.47,1707
A,15,846.18,4204.5,150
A,16,4243.83,526.3,161
A,17,4167.93,1391.17,1409
A,18,2654.77,4045.08,244
A,19,1197.47,755.98,1562
A,20,3142.44,286.71,2418
A,21,4394.67,2911.25,855
A,22,2368.32,1855.71,1195
A,23,3935.23,1002.58,206
A,24,3613.94,1163.5,1184
A,25,704.43,937.44,1160
A,26,4396.93,37.93,2956
A,27,2529.79,3585.98,581
A,28,935.92,1588.03,1414
A,29,253.11,1840.61,2796
A,30,2639.06,3362.95,353
A,31,4591.08,631.89,738
A,32,3798.41,3517.03,1650
A,33,468.15,1190.59,960
A,34,549.87,2798.84,1484
A,35,2711.74,2467.04,1165
A,36,4521.82,2090.69,3799
A,37,3877.89,713.94,307
A,38,3431.78,3236.57,2094
A,39,1036.59,3116.94,2127
A,40,3460.22,3532.5,1194
A,41,721.15,3339.5,2817
A,42,4126.04,4908.74,212
A,43,4807.57,4205.9,370
A,44,2996.5,581.95,86
A,45,455.25,1066.74,3665
A,46,3791.97,4356.86,66
A,47,3116.92,4779.48,2253
A,48,695.63,3762.78,1046
A,49,4112.84,3851.29,565
A,50,1387.56,2744.64,247
A,51,452.72,815.1,626
A,52,3451.76,3237.39,330
A,53,1415.61,2306.24,1140
A,54,1160.04,1815.86,1369
A,55,154.2,2699.35,313
A,56,551.44,2136.16,206
A,57,3380.4,4106.55,89
A,58,2641.8,1251.59,138
A,59,1505.84,3889.67,437
A,60,3709.46,1262.25,677
A,61,3194.08,4967.91,1188
A,62,2343.59,1645.0,42
A,63,3675.06,164.96,1472
A,64,3973.77,4098.41,1881
A,65,18.31,4668.99,665
A,66,4123.73,2185.3,786
A,67,1729.39,715.57,1828
A,68,3079.79,4906.05,1350
A,69,4887.74,888.65,380
A,70,3493.13,2501.33,640
A,71,3045.86,1180.65,880
A,72,427.75,2755.9,275
A,73,515.3,1655.81,532
A,74,976.46,4010.37,263
A,75,2137.68,4444.04,2365
A,76,2256.94,223.17,160
A,77,141.83,125.3,134
A,78,4550.56,484.8,780
A,79,3471.51,1806.75,353
A,80,4562.33,1250.65,1110
A,81,3332.46,2061.63,139
A,82,1797.55,485.21,219
A,83,3575.62,3366.13,124
A,84,406.77,2664.82,1721
A,85,1026.77,2735.75,709
A,86,1363.85,617.19,606
A,87,396.55,1208.13,130
A,88,3216.39,2013.44,92
A,89,4540.16,4587.69,423
A,90,1129.7,2019.25,873
A,91,4188.5,4963.41,746
A,92,1960.73,574.27,2220
A,93,2412.05,3900.57,259
A,94,2043.48,1604.09,2570
A,95,1165.01,2594.98,189
A,96,1434.55,3080.99,82
A,97,1326.32,2242.48,35
A,98,4168.86,984.23,438
A,99,4383.1,4942.54,527
A,100,4180.29,2149.17,371
A,101,1249.04,3311.64,555
A,102,2983.6,4401.93,496
A,103,3080.2,1639.75,1184
A,104,4826.62,3933.69,87
A,105,1908.91,2537.12,1971
A,106,944.64,3883.82,1108
A,107,677.05,2543.08,826
A,108,2062.15,3369.06,1645
A,109,100.9,1223.28,385
A,110,3073.16,4675.05,304
A,111,1322.66,3802.69,2515
A,112,1499.81,3431.78,1440
A,113,1301.2,3282.86,201
A,114,4290.87,3154.07,417
A,115,2039.27,2232.16,191
A,116,2630.34,4597.62,1556
A,117,407.4,3980.53,207
A,118,770.21,876.87,2188
