Feature,Instance,X,Y,Checkin
A,1,944.56,1894.23,1044
A,2,1300.79,850.67,847
A,3,1831.89,3340.81,402
A,4,1782.58,2180.12,76
A,5,3456.95,404.33,168
A,6,1318.52,4792.42,256
A,7,3806.3,3244.86,116
A,8,4783.54,3693.15,417
A,9,3523.61,3742.83,925
A,10,4156.23,4593.72,465
A,11,1330.79,3119.5,2701
A,12,3648.95,2767.94,296
A,13,3312.7,3769.24,904
A,14,2080.36,2585.31,2587
A,15,272.5,328.37,540
A,16,3513.51,2089.62,2287
A,17,2570.41,1528.21,388
A,18,3130.14,1149.09,2141
A,19,1521.47,270.65,76
A,20,943.46,1772.62,3360
A,21,1709.03,3648.87,1456
A,22,2710.19,158.48,260
A,23,2541.32,865.81,1568
A,24,944.51,4127.45,1907
A,25,1950.09,1397.57,343
A,26,4844.02,1812.96,340
A,27,2436.41,2062.93,100
A,28,652.38,3114.86,590
A,29,4340.16,2658.27,250
A,30,3354.65,2903.2,1348
A,31,2136.83,3277.05,567
A,32,1354.49,20.34,65
A,33,1822.01,1766.33,119
A,34,3999.48,415.64,170
A,35,1761.91,3815.2,255
A,36,4322.97,750.31,306
A,37,3585.95,1576.83,1745
A,38,3750.87,900.59,2076
A,39,4388.68,4333.95,682
A,40,4544.43,3710.39,587
A,41,4402.44,4683.21,234
A,42,1097.1,549.88,977
A,43,3344.49,2407.29,173
A,44,3083.97,660.94,2265
A,45,161.76,3346.12,228
A,46,878.49,1541.4,1503
A,47,4944.81,2542.84,1334
A,48,2086.78,3947.56,2531
A,49,3763.16,4543.93,636
A,50,4103.52,1932.19,39
A,51,2054.9,3358.75,550
A,52,3242.03,2433.95,492
A,53,3270.43,77.85,3440
A,54,3608.27,2224.79,624
A,55,4277.57,1145.51,1593
A,56,2773.36,623.91,688
A,57,3323.12,1068.53,317
A,58,1846.16,4074.09,556
A,59,1258.49,1876.68,2334
A,60,1194.65,418.25,3772
A,61,1121.81,2800.75,165
A,62,3182.16,2539.84,1824
A,63,3085.56,5003.6,509
A,64,643.86,4863.06,655
A,65,744.9,1048.03,728
A,66,3589.34,2883.35,65
A,67,2633.86,3729.07,1283
A,68,2905.84,863.58,1578
A,69,2048.19,3284.59,157
A,70,69.15,2266.58,4039
A,71,4719.83,800.02,650
A,72,1455.3,4128.43,1408
A,73,2882.58,3177.4,26
A,74,1174.19,1227.4,436
A,75,4584.79,221.38,137
A,76,731.67,2414.7,358
A,77,3260.18,1280.74,158
A,78,2068.01,2583.02,1563
A,79,2072.88,2135.23,459
A,80,1364.1,1662.23,2565
A,81,934.63,496.86,256
A,82,3409.54,4865.62,839
